fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc,winning_pct,strike_throughput,offense_vol,brawler_rating
803,Antonio Dos Santos,70.0,185.0,72.15018935663419,Orthodox,5.4,51.0,3.94,43.0,0.0,0.0,100.0,0.0,7.0,21.0,1988.0,2,0,2,0,0.0,9.34,9.34,inf
805,Tiago dos Santos e Silva,69.0,145.0,70.0,Orthodox,3.69,35.0,4.23,59.0,0.63,11.0,33.0,0.3,4.0,12.0,1987.0,4,2,2,0,0.5,7.92,7.999487179487179,12.871429571428571
806,Junior Dos Santos,76.0,238.0,77.0,Orthodox,4.49,47.0,3.33,56.0,0.3,50.0,81.0,0.1,1.0,30.0,1984.0,23,15,8,0,0.6521739130434783,7.82,7.854188034188034,26.166667666666672
807,Rafael Dos Anjos,68.0,155.0,70.0,Southpaw,3.49,46.0,3.22,61.0,1.93,37.0,58.0,0.6,10.0,26.0,1984.0,30,19,11,0,0.6333333333333333,6.710000000000001,6.926239316239317,4.076684937823835
811,Derek Downey,73.0,185.0,74.90738060237398,Orthodox,0.32,100.0,3.36,12.0,2.4,16.0,0.0,0.0,4.0,27.0,1980.0,1,0,1,0,0.0,3.6799999999999997,3.885128205128205,1.5333343333333331
816,Danny Downes,72.0,155.0,72.0,Orthodox,1.66,34.0,3.53,37.0,0.0,0.0,37.0,0.5,4.0,8.0,1986.0,2,0,2,0,0.0,5.1899999999999995,5.232735042735042,inf
818,Hugo Duarte,72.0,240.0,74.95474465551452,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1968.0,1,0,1,0,0.0,0.0,0.0,
819,Tomasz Drwal,73.0,205.0,76.0,Orthodox,3.29,38.0,2.26,57.0,3.55,60.0,82.0,0.4,1.0,22.0,1982.0,6,3,3,0,0.5,5.55,5.887606837606837,1.9633812816901408
820,Robert Drysdale,75.0,205.0,77.09693639106855,Orthodox,0.0,0.0,0.0,0.0,7.32,100.0,0.0,21.9,10.0,5.0,1981.0,1,0,0,1,0.0,0.0,2.4974358974358974,21.900001
821,Dricus Du Plessis,73.0,185.0,76.0,Switch,7.72,44.0,4.16,67.0,0.0,0.0,0.0,0.0,1.0,14.0,1994.0,1,1,0,0,1.0,11.879999999999999,11.879999999999999,inf
824,Norma Dumont,67.0,135.0,67.0,Orthodox,5.35,55.0,2.65,72.0,2.43,42.0,100.0,0.0,10.0,1.0,1990.0,2,1,1,0,0.5,8.0,8.207692307692307,3.2921820699588475
825,Jessamyn Duke,71.0,135.0,73.0,Orthodox,4.83,53.0,4.43,57.0,1.27,36.0,50.0,1.9,6.0,24.0,1986.0,4,1,3,0,0.25,9.26,9.53094017094017,9.191339582677164
827,Joe Duffy,70.0,155.0,73.0,Orthodox,2.68,34.0,3.78,54.0,0.96,66.0,64.0,0.7,2.0,18.0,1988.0,8,4,4,0,0.5,6.46,6.601880341880341,7.429167666666667
828,Milana Dudieva,63.0,135.0,64.83817238773787,Orthodox,0.87,31.0,3.43,58.0,2.34,45.0,0.0,0.0,8.0,4.0,1989.0,3,1,2,0,0.3333333333333333,4.3,4.5,1.8376078376068377
829,Todd Duffee,75.0,260.0,78.0,Orthodox,5.93,37.0,2.87,56.0,0.72,25.0,90.0,0.0,12.0,6.0,1985.0,6,3,2,1,0.5,8.8,8.861538461538462,12.222223222222222
830,Alexis Dufresne,69.0,135.0,70.35255487921745,Orthodox,1.33,27.0,3.33,60.0,1.5,50.0,50.0,0.0,8.0,31.0,1990.0,2,0,2,0,0.0,4.66,4.788205128205129,3.106667666666667
831,Kelly Dullanty,68.0,155.0,69.78491942217224,Orthodox,0.0,0.0,0.67,75.0,0.0,0.0,66.0,0.0,11.0,4.0,1977.0,1,0,1,0,0.0,0.67,0.67,inf
833,Cody Durden,67.0,125.0,67.0,Southpaw,3.11,48.0,3.93,41.0,3.28,26.0,50.0,0.8,3.0,29.0,1991.0,2,0,1,1,0.0,7.04,7.388717948717948,2.9463424634146342
834,Luiz Dutra,71.0,170.0,72.80568188656306,Orthodox,3.92,50.0,4.8,41.0,0.0,0.0,100.0,0.0,5.0,6.0,1982.0,2,0,2,0,0.0,8.719999999999999,8.719999999999999,inf
835,Reuben Duran,67.0,135.0,71.0,Orthodox,3.19,49.0,2.61,50.0,0.98,23.0,25.0,0.7,7.0,2.0,1983.0,4,1,3,0,0.25,5.8,5.943589743589743,6.618368346938776
837,Tom Duquesnoy,67.0,135.0,68.0,Orthodox,3.83,45.0,5.3,62.0,0.42,25.0,46.0,0.0,6.0,21.0,1993.0,3,2,1,0,0.6666666666666666,9.129999999999999,9.165897435897435,21.73809623809524
838,Evan Dunham,70.0,155.0,70.0,Southpaw,5.33,39.0,3.54,61.0,1.82,33.0,79.0,1.0,12.0,18.0,1981.0,21,11,9,1,0.5238095238095238,8.870000000000001,9.111025641025641,5.873627373626374
840,David Dvorak,65.0,125.0,68.0,Orthodox,4.5,48.0,3.17,63.0,0.0,0.0,75.0,0.0,6.0,5.0,1992.0,2,2,0,0,1.0,7.67,7.67,inf
841,Matt Dwyer,76.0,170.0,76.0,Orthodox,2.57,34.0,3.24,54.0,0.44,10.0,60.0,0.0,12.0,17.0,1989.0,4,1,3,0,0.25,5.8100000000000005,5.847606837606838,13.204546454545454
842,Merab Dvalishvili,66.0,135.0,68.0,Orthodox,3.91,39.0,2.08,61.0,7.71,43.0,80.0,0.3,1.0,10.0,1991.0,7,5,2,0,0.7142857142857143,5.99,6.674615384615385,1.0769140998702982
844,Rolando Dy,68.0,145.0,69.0,Orthodox,3.04,37.0,4.47,52.0,0.3,20.0,68.0,0.0,8.0,11.0,1990.0,4,1,3,0,0.25,7.51,7.535641025641025,25.033334333333336
845,Cody East,75.0,245.0,77.799792974138,Orthodox,4.15,43.0,7.32,40.0,3.97,100.0,16.0,0.0,6.0,29.0,1988.0,2,0,2,0,0.0,11.47,11.80931623931624,2.8891697657430733
846,Mike Easton,66.0,135.0,70.0,Southpaw,3.51,37.0,4.28,61.0,0.75,22.0,66.0,0.0,1.0,25.0,1984.0,7,3,4,0,0.42857142857142855,7.79,7.854102564102564,10.386667666666666
847,Marvin Eastman,69.0,185.0,73.0,Orthodox,2.21,35.0,3.92,42.0,1.38,33.0,81.0,0.0,6.0,8.0,1971.0,5,1,4,0,0.2,6.13,6.247948717948717,4.442029985507247
850,Brian Ebersole,72.0,170.0,73.0,Southpaw,2.32,49.0,2.14,56.0,1.7,23.0,61.0,0.1,11.0,27.0,1980.0,8,5,3,0,0.625,4.46,4.613846153846154,2.723530411764706
852,Mark Eddiva,68.0,145.0,68.0,Orthodox,3.37,45.0,2.98,54.0,1.45,22.0,63.0,0.0,2.0,16.0,1986.0,4,1,3,0,0.25,6.35,6.473931623931623,4.379311344827586
853,Johnny Eduardo,67.0,135.0,71.0,Orthodox,2.89,38.0,3.34,63.0,0.0,0.0,62.0,0.5,8.0,3.0,1978.0,7,3,4,0,0.42857142857142855,6.23,6.272735042735043,inf
854,Abdul-Kerim Edilov,74.0,205.0,76.17787264248862,Orthodox,10.22,61.0,0.13,92.0,3.98,100.0,0.0,2.0,11.0,25.0,1991.0,1,1,0,0,1.0,10.350000000000001,10.861111111111112,4.600503512562814
855,Frankie Edgar,66.0,135.0,68.0,Orthodox,3.7,39.0,2.71,66.0,2.28,31.0,65.0,0.3,10.0,16.0,1981.0,28,18,9,1,0.6428571428571429,6.41,6.630512820512821,3.11140450877193
857,Stephanie Egger,66.0,135.0,68.0,Orthodox,0.67,31.0,1.33,52.0,1.0,16.0,40.0,0.0,8.0,12.0,1988.0,1,0,1,0,0.0,2.0,2.0854700854700856,2.000001
859,Joselyne Edwards,68.0,135.0,70.0,Orthodox,4.2,53.0,3.83,46.0,0.5,16.0,37.0,0.5,9.0,29.0,1995.0,2,1,1,0,0.5,8.030000000000001,8.115470085470086,16.560001000000003
860,Te Edwards,68.0,155.0,72.0,Orthodox,1.5,41.0,4.15,44.0,0.72,100.0,44.0,0.0,9.0,11.0,1990.0,2,0,2,0,0.0,5.65,5.711538461538462,7.847223222222223
861,Justin Edwards,70.0,155.0,70.0,Orthodox,2.68,42.0,3.32,51.0,2.14,26.0,27.0,1.0,1.0,26.0,1983.0,7,2,5,0,0.2857142857142857,6.0,6.268376068376068,3.8037393177570094
862,Leon Edwards,74.0,170.0,74.0,Southpaw,2.56,47.0,2.03,55.0,1.35,30.0,70.0,0.4,8.0,25.0,1991.0,13,10,2,1,0.7692307692307693,4.59,4.739572649572649,3.8000009999999995
863,Yves Edwards,69.0,155.0,73.0,Southpaw,2.91,42.0,2.34,66.0,0.76,53.0,69.0,0.7,9.0,30.0,1976.0,21,10,10,1,0.47619047619047616,5.25,5.374786324786324,7.607895736842106
865,Jon Olav Einemo,78.0,253.0,80.69755553649168,Orthodox,2.15,52.0,3.05,52.0,1.73,55.0,43.0,0.0,12.0,10.0,1975.0,2,0,2,0,0.0,5.199999999999999,5.3478632478632475,3.005781346820809
869,Justin Eilers,73.0,235.0,75.78595133121077,Orthodox,2.86,43.0,5.66,49.0,0.82,25.0,50.0,0.0,6.0,28.0,1978.0,4,1,3,0,0.25,8.52,8.59008547008547,10.390244902439024
870,Jake Ellenberger,69.0,170.0,71.0,Orthodox,2.47,39.0,2.83,60.0,2.04,47.0,86.0,0.4,3.0,28.0,1985.0,21,10,11,0,0.47619047619047616,5.300000000000001,5.508547008547009,2.9980402156862747
871,Darren Elkins,70.0,145.0,71.0,Orthodox,3.5,38.0,3.08,52.0,2.7,33.0,58.0,1.2,5.0,16.0,1984.0,23,15,8,0,0.6521739130434783,6.58,6.913333333333333,3.637038037037037
872,Joe Ellenberger,69.0,155.0,72.0,Orthodox,1.62,47.0,3.45,48.0,3.17,40.0,0.0,1.1,3.0,28.0,1985.0,2,1,1,0,0.5,5.07,5.434957264957265,2.699370085173502
874,Cameron Else,69.0,135.0,71.0,Switch,1.92,36.0,5.58,58.0,0.0,0.0,0.0,0.0,4.0,27.0,1987.0,1,0,1,0,0.0,7.5,7.5,inf
875,Lisa Ellis,64.0,115.0,65.40580784478307,Unknown,1.68,48.0,2.32,57.0,4.19,63.0,50.0,0.6,11.0,15.0,1982.0,2,0,2,0,0.0,4.0,4.40940170940171,1.5546549379474939
876,Anna Elmose,63.0,115.0,64.48674409620314,Orthodox,3.68,49.0,4.64,56.0,0.0,0.0,33.0,0.0,10.0,6.0,1984.0,2,0,2,0,0.0,8.32,8.32,inf
877,Tim Elliott,67.0,125.0,66.0,Southpaw,3.35,45.0,2.49,59.0,4.01,49.0,58.0,1.1,12.0,24.0,1986.0,15,6,9,0,0.4,5.84,6.276752136752136,2.5563601022443896
881,Rob Emerson,69.0,155.0,70.0,Orthodox,2.5,30.0,2.83,64.0,2.02,52.0,65.0,0.4,7.0,30.0,1981.0,7,3,3,1,0.42857142857142855,5.33,5.536837606837607,3.038614861386139
882,Ramazan Emeev,70.0,170.0,76.0,Southpaw,2.5,45.0,1.98,66.0,2.33,29.0,66.0,0.5,5.0,23.0,1987.0,6,5,1,0,0.8333333333333334,4.48,4.721880341880342,2.42274778111588
883,Josh Emmett,66.0,145.0,70.0,Orthodox,4.32,39.0,4.02,63.0,1.43,47.0,50.0,0.1,3.0,4.0,1985.0,9,7,2,0,0.7777777777777778,8.34,8.47076923076923,5.932168832167832
884,Jamall Emmers,70.0,145.0,74.0,Orthodox,5.75,52.0,4.65,54.0,2.9,53.0,100.0,0.0,7.0,24.0,1989.0,2,1,1,0,0.5,10.4,10.64786324786325,3.5862078965517243
888,Oliver Enkamp,72.0,170.0,77.0,Switch,2.38,36.0,3.55,37.0,0.87,16.0,0.0,0.0,8.0,10.0,1991.0,2,0,2,0,0.0,5.93,6.004358974358974,6.816092954022988
890,Ian Entwistle,65.0,135.0,66.67629988489773,Orthodox,0.11,7.0,7.36,31.0,0.0,0.0,0.0,12.1,11.0,19.0,1986.0,3,1,2,0,0.3333333333333333,7.470000000000001,8.504188034188035,inf
893,Andy Enz,75.0,185.0,78.0,Orthodox,3.51,23.0,5.32,57.0,0.0,0.0,58.0,0.0,8.0,15.0,1991.0,3,0,3,0,0.0,8.83,8.83,inf
896,Konstantin Erokhin,71.0,230.0,73.85996676116723,Orthodox,1.07,36.0,1.83,47.0,0.0,0.0,70.0,0.0,1.0,31.0,1983.0,2,0,2,0,0.0,2.9000000000000004,2.9000000000000004,inf
897,Julian Erosa,73.0,145.0,74.0,Southpaw,5.07,47.0,5.72,50.0,1.32,54.0,58.0,0.9,7.0,31.0,1989.0,7,3,4,0,0.42857142857142855,10.79,10.979743589743588,9.074243424242423
903,Cole Escovedo,67.0,135.0,72.0,Orthodox,1.77,43.0,4.32,49.0,0.43,33.0,13.0,0.0,8.0,30.0,1981.0,3,0,3,0,0.0,6.09,6.1267521367521365,14.162791697674418
905,Efrain Escudero,69.0,155.0,71.0,Orthodox,2.92,44.0,2.3,63.0,1.31,40.0,66.0,0.8,1.0,15.0,1986.0,12,5,7,0,0.4166666666666667,5.22,5.4003418803418795,4.784733824427481
906,Carla Esparza,61.0,115.0,63.0,Orthodox,2.29,42.0,2.85,53.0,3.44,35.0,48.0,0.3,10.0,10.0,1987.0,12,8,4,0,0.6666666666666666,5.140000000000001,5.45965811965812,1.794187046511628
907,Juan Espino,75.0,250.0,80.0,Unknown,4.32,80.0,0.54,42.0,14.19,77.0,0.0,6.1,10.0,9.0,1980.0,2,2,0,0,1.0,4.86,6.594188034188035,6.4424957145877375
908,Jodie Esquibel,61.0,115.0,64.0,Orthodox,4.1,31.0,7.37,52.0,0.75,21.0,83.0,0.0,5.0,7.0,1986.0,4,0,4,0,0.0,11.469999999999999,11.534102564102563,15.29333433333333
909,Jordan Espinosa,66.0,125.0,69.0,Orthodox,4.22,52.0,2.94,57.0,0.75,28.0,70.0,0.2,11.0,8.0,1989.0,6,2,4,0,0.3333333333333333,7.16,7.241196581196581,9.746667666666665
911,Terry Etim,73.0,155.0,73.0,Orthodox,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4,1.0,11.0,1986.0,11,6,5,0,0.5454545454545454,4.6899999999999995,4.846410256410255,12.306977744186046
913,Sijara Eubanks,64.0,135.0,67.0,Orthodox,4.52,43.0,3.69,57.0,1.88,46.0,65.0,0.4,4.0,27.0,1985.0,8,4,4,0,0.5,8.209999999999999,8.404871794871793,4.767022276595745
915,Rashad Evans,72.0,205.0,75.0,Orthodox,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,9.0,25.0,1979.0,23,14,8,1,0.6086956521739131,4.5600000000000005,4.814700854700855,1.5302023422818793
916,Doug Evans,69.0,155.0,70.70398317075217,Orthodox,1.79,35.0,2.55,55.0,3.19,83.0,69.0,0.6,10.0,10.0,1980.0,2,0,2,0,0.0,4.34,4.6639316239316235,1.960502567398119
917,Ashlee Evans-Smith,68.0,135.0,67.0,Orthodox,4.54,34.0,4.69,55.0,1.1,23.0,66.0,0.0,7.0,9.0,1987.0,8,3,5,0,0.375,9.23,9.324017094017094,8.39091009090909
918,Dan Evensen,75.0,250.0,77.88765004702168,Orthodox,0.27,10.0,3.86,38.0,0.0,0.0,0.0,4.0,6.0,1.0,1974.0,2,0,2,0,0.0,4.13,4.4718803418803414,inf
919,Tonya Evinger,67.0,135.0,70.0,Orthodox,1.16,42.0,4.02,38.0,0.93,30.0,33.0,0.9,6.0,4.0,1981.0,3,0,3,0,0.0,5.18,5.336410256410256,6.46989347311828
920,Andre Ewell,68.0,135.0,75.0,Southpaw,4.42,41.0,4.25,52.0,0.29,66.0,70.0,0.1,1.0,21.0,1988.0,7,4,3,0,0.5714285714285714,8.67,8.703333333333333,29.996552724137935
921,Movsar Evloev,67.0,145.0,72.0,Orthodox,4.7,44.0,2.83,64.0,2.75,37.0,70.0,0.0,2.0,11.0,1994.0,4,4,0,0,1.0,7.53,7.765042735042735,2.7381828181818184
924,Jessica Eye,66.0,125.0,66.0,Orthodox,3.76,37.0,4.01,55.0,0.45,40.0,57.0,0.5,7.0,27.0,1986.0,14,5,8,1,0.35714285714285715,7.77,7.8511965811965805,17.766667666666667
926,Melinda Fabian,66.0,125.0,66.0,Unknown,4.03,41.0,4.0,62.0,0.0,0.0,100.0,0.0,6.0,25.0,1987.0,2,0,1,1,0.0,8.030000000000001,8.030000000000001,inf
927,Urijah Faber,66.0,135.0,67.0,Orthodox,2.65,40.0,2.59,64.0,1.54,30.0,58.0,0.8,5.0,14.0,1979.0,18,11,7,0,0.6111111111111112,5.24,5.44,4.202598402597403
928,Ron Faircloth,69.0,205.0,71.58255389958897,Orthodox,0.39,40.0,8.9,42.0,0.0,0.0,0.0,0.0,8.0,16.0,1979.0,1,0,0,1,0.0,9.290000000000001,9.290000000000001,inf
930,Bartosz Fabinski,72.0,170.0,75.0,Orthodox,2.2,69.0,1.35,53.0,7.08,69.0,80.0,0.0,4.0,26.0,1986.0,5,3,2,0,0.6,3.5500000000000003,4.1551282051282055,0.5014134293785312
932,Zarah Fairn,68.0,145.0,72.0,Orthodox,1.98,45.0,6.61,39.0,0.0,0.0,50.0,0.0,12.0,12.0,1986.0,2,0,2,0,0.0,8.59,8.59,inf
933,Maiquel Falcao,71.0,185.0,73.06925310521412,Orthodox,1.67,55.0,0.53,86.0,1.0,100.0,71.0,3.0,3.0,8.0,1981.0,1,1,0,0,1.0,2.2,2.541880341880342,5.200001
934,Brodie Farber,73.0,170.0,74.64380938372294,Orthodox,1.69,45.0,2.17,53.0,0.9,50.0,20.0,0.9,7.0,5.0,1980.0,2,0,2,0,0.0,3.86,4.013846153846154,5.188889888888889
938,Kalindra Faria,67.0,125.0,68.33871323629023,Switch,2.23,56.0,1.44,45.0,1.31,66.0,20.0,0.7,7.0,23.0,1986.0,3,0,3,0,0.0,3.67,3.8417948717948716,3.501527717557252
939,Kelly Faszholz,68.0,135.0,69.43349113063752,Orthodox,4.01,48.0,3.61,52.0,0.0,0.0,44.0,0.0,4.0,9.0,1985.0,2,0,2,0,0.0,7.619999999999999,7.619999999999999,inf
941,Carlos Felipe,72.0,245.0,75.0,Orthodox,4.42,45.0,4.6,47.0,0.0,0.0,70.0,0.0,1.0,12.0,1995.0,3,2,1,0,0.6666666666666666,9.02,9.02,inf
942,Paul Felder,71.0,155.0,70.0,Orthodox,3.7,44.0,3.44,48.0,0.29,28.0,64.0,0.2,4.0,25.0,1984.0,15,9,6,0,0.6,7.140000000000001,7.181880341880342,24.820690655172417
943,Kevin Ferguson,74.0,235.0,77.0,Orthodox,2.3,50.0,3.41,38.0,3.1,72.0,36.0,1.2,2.0,8.0,1974.0,2,1,1,0,0.5,5.71,6.077521367521367,3.041936483870968
945,Josh Ferguson,65.0,125.0,66.50058573913037,Orthodox,2.13,43.0,4.18,32.0,0.59,11.0,54.0,0.0,5.0,13.0,1988.0,2,0,2,0,0.0,6.31,6.36042735042735,10.694916254237286
947,Tony Ferguson,71.0,155.0,76.0,Orthodox,5.46,45.0,3.94,59.0,0.45,42.0,70.0,1.1,2.0,12.0,1984.0,18,15,3,0,0.8333333333333334,9.4,9.532478632478632,21.98888988888889
948,CJ Fernandes,74.0,170.0,75.56287313230287,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,1977.0,1,0,0,1,0.0,0.0,0.0,
950,Alexandre Ferreira,67.0,205.0,69.7444264024291,Orthodox,2.57,60.0,8.14,42.0,0.0,0.0,0.0,0.0,4.0,25.0,1979.0,1,0,1,0,0.0,10.71,10.71,inf
951,Cezar Ferreira,73.0,185.0,78.0,Southpaw,1.9,42.0,2.44,53.0,2.69,53.0,84.0,0.5,2.0,15.0,1985.0,15,9,6,0,0.6,4.34,4.612649572649572,2.113383899628253
952,Diego Ferreira,69.0,155.0,74.0,Orthodox,4.85,37.0,3.26,58.0,0.89,26.0,68.0,0.9,1.0,18.0,1985.0,11,8,3,0,0.7272727272727273,8.11,8.262991452991452,10.012360550561796
954,Scott Ferrozzo,71.0,323.0,75.49410831680368,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,1965.0,4,2,2,0,0.5,0.0,0.0,
955,Drew Fickett,70.0,155.0,70.0,Orthodox,2.33,41.0,2.29,57.0,1.3,35.0,30.0,2.2,12.0,14.0,1979.0,7,4,3,0,0.5714285714285714,4.62,4.919145299145299,5.753847153846154
958,Deiveson Figueiredo,65.0,125.0,68.0,Orthodox,3.38,56.0,3.35,50.0,1.57,50.0,61.0,2.4,12.0,18.0,1987.0,11,9,1,1,0.8181818181818182,6.73,7.06931623931624,6.686625203821657
959,Francisco Figueiredo,66.0,135.0,69.0,Southpaw,1.93,54.0,2.07,76.0,4.0,66.0,100.0,0.0,10.0,23.0,1989.0,1,1,0,0,1.0,4.0,4.3418803418803416,1.000001
960,Edwin Figueroa,67.0,135.0,69.0,Orthodox,2.57,39.0,3.06,51.0,0.2,100.0,37.0,0.6,7.0,31.0,1984.0,6,2,4,0,0.3333333333333333,5.63,5.698376068376068,28.750001
963,Andre Fili,71.0,145.0,74.0,Orthodox,3.73,36.0,3.9,52.0,2.5,49.0,64.0,0.2,6.0,25.0,1990.0,16,9,7,0,0.5625,7.63,7.860769230769231,3.2520010000000004
967,Mirko Filipovic,74.0,230.0,73.0,Southpaw,2.11,50.0,1.89,63.0,0.19,40.0,78.0,0.3,9.0,10.0,1974.0,11,5,6,0,0.45454545454545453,4.0,4.041880341880342,21.35263257894737
968,Luigi Fioravanti,68.0,170.0,70.0,Orthodox,2.23,42.0,2.21,69.0,3.76,63.0,67.0,0.9,1.0,22.0,1981.0,9,4,5,0,0.4444444444444444,4.4399999999999995,4.838290598290597,2.0808520638297874
969,Manon Fiorot,67.0,125.0,68.33871323629023,Orthodox,5.8,53.0,1.86,79.0,1.64,100.0,100.0,0.0,2.0,17.0,1990.0,1,1,0,0,1.0,7.66,7.800170940170941,4.6707327073170735
971,Spencer Fisher,67.0,155.0,68.0,Southpaw,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,5.0,9.0,1976.0,17,9,8,0,0.5294117647058824,6.199999999999999,6.3256410256410245,10.053732343283581
972,Chris Fishgold,68.0,145.0,68.0,Orthodox,2.01,32.0,2.7,46.0,2.59,46.0,44.0,1.3,6.0,6.0,1992.0,4,1,3,0,0.25,4.71,5.042478632478632,3.1185338185328186
975,Jimmy Flick,67.0,125.0,68.0,Orthodox,1.99,58.0,2.3,50.0,1.81,50.0,0.0,7.2,9.0,7.0,1990.0,1,1,0,0,1.0,4.29,5.06008547008547,9.570166745856353
977,Colin Fletcher,74.0,155.0,75.29930191365182,Orthodox,3.1,34.0,2.97,62.0,0.0,0.0,27.0,0.0,1.0,8.0,1983.0,2,0,2,0,0.0,6.07,6.07,inf
979,Rafael Fiziev,68.0,155.0,71.0,Switch,4.67,57.0,4.17,55.0,0.84,50.0,100.0,0.0,3.0,5.0,1993.0,4,3,1,0,0.75,8.84,8.911794871794871,10.523810523809523
981,Jon Fitch,72.0,170.0,74.0,Orthodox,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,2.0,24.0,1978.0,18,14,3,1,0.7777777777777778,4.26,4.636068376068375,1.9833343333333333
985,Kenny Florian,70.0,145.0,74.0,Southpaw,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,5.0,26.0,1976.0,17,12,5,0,0.7058823529411765,4.26,4.5608547008547005,3.218919918918919
986,Caros Fodor,69.0,155.0,74.0,Orthodox,2.76,54.0,2.83,54.0,2.1,25.0,50.0,0.0,1.0,7.0,1984.0,1,0,1,0,0.0,5.59,5.76948717948718,2.661905761904762
989,Rob Font,68.0,135.0,71.0,Orthodox,5.21,42.0,3.83,62.0,1.2,36.0,48.0,0.8,6.0,25.0,1987.0,11,8,3,0,0.7272727272727273,9.04,9.21094017094017,8.333334333333333
990,Jesse Forbes,74.0,185.0,75.0,Southpaw,2.11,24.0,4.06,53.0,1.79,75.0,66.0,1.2,10.0,24.0,1984.0,3,0,3,0,0.0,6.17,6.4255555555555555,4.646928374301676
994,Marcel Fortuna,73.0,205.0,74.0,Orthodox,3.83,46.0,4.52,64.0,0.45,8.0,75.0,0.5,10.0,22.0,1985.0,3,1,2,0,0.3333333333333333,8.35,8.43119658119658,19.055556555555555
995,Jussier Formiga,65.0,125.0,67.0,Orthodox,1.42,39.0,2.34,64.0,1.82,35.0,87.0,0.6,4.0,14.0,1985.0,16,9,7,0,0.5625,3.76,3.9668376068376063,2.665935065934066
996,Renee Forte,67.0,155.0,71.0,Orthodox,2.08,32.0,2.12,63.0,2.32,58.0,66.0,0.0,3.0,27.0,1987.0,4,1,3,0,0.25,4.2,4.398290598290599,1.810345827586207
997,Brian Foster,69.0,170.0,71.0,Orthodox,3.3,39.0,1.63,65.0,3.67,60.0,37.0,1.8,4.0,3.0,1984.0,5,3,2,0,0.6,4.93,5.397521367521367,3.1433252506811993
1002,Hermes Franca,66.0,155.0,71.0,Orthodox,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,8.0,26.0,1974.0,11,6,5,0,0.5454545454545454,4.63,4.965897435897436,5.426144790849674
1003,Glaico Franca Moreira,72.0,155.0,77.0,Orthodox,2.35,42.0,3.46,47.0,2.68,42.0,76.0,0.3,2.0,28.0,1991.0,3,1,2,0,0.3333333333333333,5.8100000000000005,6.064700854700855,2.467911447761194
1004,Xavier Foupa-Pokam,73.0,185.0,74.90738060237398,Open Stance,1.47,43.0,2.5,49.0,0.0,0.0,16.0,0.0,7.0,3.0,1982.0,2,0,2,0,0.0,3.9699999999999998,3.9699999999999998,inf
1005,Rich Franklin,73.0,185.0,76.0,Southpaw,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,10.0,5.0,1974.0,20,14,6,0,0.7,6.17,6.341794871794871,5.409924664122138
1008,Justin Frazier,72.0,265.0,75.0,Southpaw,1.11,66.0,6.11,4.0,0.0,0.0,0.0,0.0,6.0,15.0,1989.0,1,0,1,0,0.0,7.220000000000001,7.220000000000001,inf
1011,Ian Freeman,71.0,225.0,73.77210968828355,Orthodox,2.54,48.0,3.11,44.0,1.44,40.0,80.0,0.7,11.0,10.0,1966.0,6,3,2,1,0.5,5.65,5.832905982905983,4.623612111111112
1013,Willamy Freire,68.0,155.0,69.78491942217224,Unknown,1.53,37.0,0.93,62.0,0.5,100.0,73.0,0.0,7.0,28.0,1987.0,1,0,1,0,0.0,2.46,2.5027350427350425,4.920001
1021,Matt Frevola,69.0,155.0,71.0,Orthodox,2.73,37.0,3.44,58.0,2.59,37.0,40.0,1.1,6.0,11.0,1990.0,5,2,2,1,0.4,6.17,6.485384615384615,3.4822403822393824
1022,Jinh Yu Frey,63.0,115.0,65.0,Southpaw,1.79,40.0,3.35,44.0,1.06,42.0,83.0,0.7,5.0,20.0,1985.0,3,1,2,0,0.3333333333333333,5.140000000000001,5.2904273504273505,5.549057603773585
1024,Sarah Frota,66.0,125.0,69.0,Southpaw,4.52,52.0,2.57,55.0,0.0,0.0,53.0,0.0,4.0,14.0,1987.0,2,0,2,0,0.0,7.09,7.09,inf
1025,Don Frye,73.0,219.0,75.504808697983,Orthodox,2.87,64.0,3.57,37.0,0.91,57.0,45.0,0.7,11.0,23.0,1965.0,10,9,1,0,0.9,6.4399999999999995,6.577606837606837,7.776924076923076
1026,Katsuhisa Fujii,72.0,205.0,74.33974514532876,Orthodox,4.0,50.0,4.43,64.0,2.14,25.0,50.0,2.1,8.0,15.0,1972.0,2,1,1,0,0.5,8.43,8.79239316239316,6.039253336448598
