fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc
2108,Curtis Millender,74.0,170.0,76.0,Orthodox,3.86,46.0,2.95,61.0,0.43,100.0,57.0,0.0,12.0,1.0,1987.0,5,3,2,0
2109,Pat Miletich,70.0,170.0,,Orthodox,1.79,45.0,1.66,63.0,1.96,100.0,54.0,1.0,3.0,9.0,1968.0,10,8,2,0
2110,Cole Miller,73.0,145.0,73.0,Orthodox,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,4.0,26.0,1984.0,20,10,9,1
2112,Jim Miller,68.0,155.0,71.0,Southpaw,2.73,40.0,2.99,59.0,1.69,43.0,46.0,1.9,8.0,30.0,1983.0,36,21,14,1
2116,Che Mills,73.0,170.0,76.0,Orthodox,2.08,52.0,2.87,43.0,1.18,66.0,58.0,0.0,9.0,29.0,1982.0,4,2,1,1
2118,Adam Milstead,75.0,205.0,76.0,Orthodox,3.85,46.0,4.79,43.0,0.0,0.0,64.0,0.0,7.0,3.0,1987.0,4,1,2,1
2119,Alberto Mina,72.0,170.0,77.0,Orthodox,3.23,38.0,3.7,47.0,1.85,20.0,50.0,0.0,5.0,2.0,1982.0,4,3,1,0
2120,Stipe Miocic,76.0,240.0,80.0,Orthodox,4.9,52.0,3.75,55.0,1.92,34.0,70.0,0.0,8.0,19.0,1982.0,17,14,3,0
2122,Darrick Minner,67.0,145.0,69.0,Orthodox,3.24,70.0,1.4,43.0,3.0,62.0,60.0,3.6,4.0,28.0,1990.0,3,2,1,0
2124,Carlton Minus,70.0,170.0,75.0,Orthodox,3.5,40.0,4.97,50.0,0.0,0.0,58.0,0.0,4.0,26.0,1993.0,2,0,2,0
2125,Ikuhisa Minowa,69.0,181.0,,Orthodox,0.88,40.0,1.66,49.0,1.82,41.0,5.0,1.9,1.0,12.0,1976.0,1,1,0,0
2127,Mario Miranda,75.0,185.0,74.0,Orthodox,1.96,54.0,2.46,36.0,1.02,60.0,54.0,0.0,7.0,12.0,1979.0,4,1,3,0
2128,Frank Mir,75.0,264.0,79.0,Southpaw,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0,5.0,24.0,1979.0,27,16,11,0
2130,Vitor Miranda,73.0,185.0,77.0,Orthodox,2.98,45.0,2.95,58.0,0.95,55.0,50.0,0.2,3.0,10.0,1979.0,7,3,4,0
2133,Dokonjonosuke Mishima,67.0,155.0,,Southpaw,1.06,41.0,1.22,52.0,2.47,40.0,25.0,1.4,4.0,19.0,1972.0,2,0,2,0
2134,Felix Lee Mitchell,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
2135,Danny Mitchell,74.0,170.0,,Orthodox,2.53,49.0,2.53,52.0,0.0,0.0,100.0,3.0,8.0,8.0,1986.0,2,0,2,0
2137,David Mitchell,72.0,170.0,75.0,Orthodox,1.74,32.0,2.06,55.0,0.66,50.0,29.0,2.0,10.0,24.0,1979.0,5,1,4,0
2140,Bryce Mitchell,70.0,145.0,70.0,Southpaw,2.29,61.0,1.46,60.0,3.26,46.0,33.0,2.3,10.0,4.0,1994.0,5,5,0,0
2141,Roman Mitichyan,70.0,170.0,,Orthodox,0.26,16.0,2.7,43.0,1.93,100.0,25.0,1.9,9.0,4.0,1978.0,2,1,1,0
2142,Eiji Mitsuoka,67.0,145.0,,Southpaw,1.49,49.0,2.26,45.0,2.3,36.0,20.0,1.6,1.0,1.0,1976.0,2,0,2,0
2144,Matt Mitrione,75.0,265.0,82.0,Switch,3.55,50.0,2.79,64.0,0.0,0.0,55.0,0.7,7.0,15.0,1978.0,14,9,5,0
2149,Takeya Mizugaki,67.0,135.0,69.0,Orthodox,3.37,37.0,3.27,57.0,1.46,57.0,70.0,0.1,12.0,16.0,1983.0,14,8,6,0
2151,Bobby Moffett,70.0,145.0,73.0,Orthodox,3.41,39.0,3.15,61.0,2.74,66.0,66.0,1.4,6.0,1.0,1990.0,3,0,2,1
2152,Roxanne Modafferi,67.0,125.0,69.0,Orthodox,3.13,30.0,5.03,53.0,1.42,23.0,30.0,0.1,9.0,24.0,1982.0,10,4,6,0
2154,Thiago Moises,69.0,155.0,70.0,Orthodox,2.85,37.0,3.88,60.0,1.06,33.0,63.0,1.2,3.0,23.0,1995.0,6,4,2,0
2155,Nate Mohr,69.0,155.0,72.0,Orthodox,3.79,41.0,2.5,74.0,0.45,50.0,71.0,0.0,3.0,3.0,1983.0,4,1,3,0
2156,Renato Moicano,71.0,155.0,72.0,Orthodox,5.4,46.0,3.74,65.0,1.28,53.0,78.0,0.6,5.0,21.0,1989.0,10,6,4,0
2157,Ashkan Mokhtarian,66.0,125.0,67.0,Southpaw,1.95,43.0,3.66,43.0,0.54,16.0,33.0,0.0,9.0,15.0,1985.0,2,0,2,0
2158,Suman Mokhtarian,68.0,145.0,72.0,Orthodox,2.21,43.0,6.85,48.0,0.0,0.0,0.0,0.0,6.0,13.0,1992.0,2,0,2,0
2159,Rudyard Moncayo,70.0,195.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
2162,Jeff Monson,69.0,247.0,74.0,Orthodox,0.97,30.0,2.87,59.0,1.06,12.0,66.0,0.7,1.0,18.0,1971.0,7,4,3,0
2164,Darrell Montague,66.0,125.0,67.0,Southpaw,1.92,25.0,5.38,52.0,0.72,25.0,33.0,1.4,11.0,3.0,1987.0,3,0,3,0
2166,Nicco Montano,65.0,135.0,65.0,Southpaw,5.6,41.0,4.43,64.0,2.25,54.0,69.0,0.4,12.0,16.0,1988.0,2,1,1,0
2167,Erick Montano,72.0,170.0,73.0,Orthodox,2.79,44.0,2.06,64.0,2.29,36.0,66.0,0.0,11.0,19.0,1985.0,3,1,2,0
2169,Augusto Montano,73.0,170.0,73.0,Orthodox,3.46,46.0,2.66,56.0,0.0,0.0,66.0,0.0,10.0,25.0,1984.0,3,1,2,0
2170,James Moontasri,70.0,170.0,71.0,Switch,2.39,48.0,3.86,40.0,0.0,0.0,79.0,0.2,4.0,10.0,1988.0,6,2,4,0
2171,Homer Moore,70.0,205.0,,Orthodox,0.68,50.0,0.68,0.0,5.07,66.0,0.0,0.0,11.0,27.0,1971.0,1,0,1,0
2172,Steve Montgomery,76.0,185.0,,Southpaw,4.85,39.0,4.12,47.0,0.0,0.0,64.0,0.0,12.0,19.0,1990.0,2,0,2,0
2177,Sergio Moraes,72.0,170.0,72.0,Orthodox,2.42,42.0,3.73,59.0,1.2,38.0,75.0,0.4,7.0,23.0,1982.0,14,8,5,1
2179,Marlon Moraes,66.0,135.0,67.0,Orthodox,3.38,39.0,4.11,56.0,1.0,41.0,66.0,0.4,4.0,26.0,1988.0,9,5,4,0
2180,Sheymon Moraes,68.0,145.0,72.0,Orthodox,3.0,42.0,3.64,63.0,0.0,0.0,53.0,0.0,10.0,11.0,1990.0,5,2,3,0
2181,John Moraga,66.0,125.0,66.0,Orthodox,2.57,43.0,2.55,56.0,0.62,23.0,44.0,1.1,3.0,20.0,1984.0,14,8,6,0
2182,Leonardo Morales,68.0,135.0,,Southpaw,2.05,47.0,2.05,58.0,0.0,0.0,62.0,0.0,12.0,22.0,1992.0,2,0,2,0
2183,Vince Morales,67.0,145.0,70.0,Orthodox,4.22,39.0,4.16,53.0,0.0,0.0,55.0,0.0,11.0,12.0,1990.0,4,1,3,0
2184,Joseph Morales,66.0,125.0,69.0,Switch,1.58,37.0,1.72,60.0,0.53,50.0,23.0,2.6,8.0,22.0,1994.0,3,1,2,0
2185,Albert Morales,69.0,135.0,72.0,Orthodox,3.81,35.0,3.96,56.0,0.91,35.0,70.0,0.2,5.0,25.0,1991.0,6,1,4,1
2186,Omar Morales,71.0,145.0,73.0,Orthodox,3.39,34.0,2.99,65.0,0.29,100.0,100.0,0.0,10.0,17.0,1985.0,3,2,1,0
2187,Joe Moreira,71.0,195.0,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1,1,0
2188,Christian Morecraft,78.0,260.0,81.0,Orthodox,2.82,34.0,2.46,46.0,3.26,66.0,50.0,2.2,9.0,8.0,1986.0,4,1,3,0
2189,Sarah Moras,67.0,135.0,67.0,Orthodox,2.28,34.0,3.58,50.0,0.67,21.0,33.0,0.8,4.0,30.0,1988.0,9,3,6,0
2190,Richardson Moreira,74.0,185.0,,Orthodox,1.17,28.0,1.83,67.0,0.0,0.0,100.0,0.0,3.0,31.0,1984.0,2,0,2,0
2193,Vinicius Moreira,76.0,205.0,76.0,Orthodox,3.15,59.0,5.07,43.0,1.97,18.0,0.0,1.3,2.0,28.0,1989.0,4,0,4,0
2194,Brandon Moreno,67.0,125.0,70.0,Orthodox,3.41,38.0,3.41,59.0,2.01,45.0,67.0,0.6,12.0,7.0,1993.0,10,6,2,2
2196,Dan Moret,72.0,155.0,73.0,Southpaw,2.67,43.0,3.56,43.0,1.25,27.0,45.0,0.4,11.0,21.0,1986.0,3,0,3,0
2197,Sammy Morgan,70.0,170.0,,Orthodox,1.05,22.0,3.74,40.0,1.43,20.0,0.0,0.5,9.0,28.0,1981.0,2,0,2,0
2198,Peggy Morgan,73.0,135.0,,Unknown,2.27,23.0,8.2,33.0,0.0,0.0,50.0,0.0,12.0,16.0,1979.0,1,0,1,0
2199,Alex Morono,71.0,170.0,72.0,Orthodox,4.96,42.0,3.69,56.0,0.44,28.0,47.0,0.4,8.0,16.0,1990.0,12,7,4,1
2200,Maryna Moroz,67.0,125.0,67.0,Orthodox,4.09,31.0,4.15,53.0,0.56,18.0,47.0,0.4,9.0,8.0,1991.0,8,5,3,0
2201,Sergey Morozov,66.0,135.0,,Orthodox,0.81,23.0,2.89,39.0,0.0,0.0,54.0,0.0,6.0,14.0,1989.0,1,0,1,0
2202,Brad Morris,74.0,205.0,,Orthodox,0.5,62.0,6.95,27.0,0.0,0.0,0.0,0.0,11.0,1.0,1979.0,2,0,2,0
2203,Scott Morris,70.0,210.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1,1,0
2206,Harry Moskowitz,77.0,275.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
2209,Flavio Luiz Moura,71.0,183.0,,Open Stance,0.67,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
2211,Jamie Moyle,61.0,115.0,65.0,Orthodox,4.51,51.0,4.0,65.0,1.0,21.0,50.0,0.0,3.0,17.0,1989.0,3,1,2,0
2212,Gegard Mousasi,74.0,185.0,76.0,Orthodox,3.75,50.0,1.21,68.0,1.59,60.0,59.0,1.1,8.0,1.0,1985.0,12,9,3,0
2213,Su Mudaerji,68.0,125.0,72.0,Southpaw,4.49,51.0,2.19,68.0,0.4,100.0,77.0,0.8,1.0,20.0,1996.0,4,3,1,0
2215,Lauren Mueller,65.0,125.0,67.0,Orthodox,4.08,41.0,3.77,58.0,0.7,50.0,71.0,0.0,11.0,15.0,1991.0,4,1,3,0
2216,Belal Muhammad,71.0,170.0,72.0,Orthodox,4.75,43.0,4.02,60.0,1.97,28.0,85.0,0.2,7.0,9.0,1988.0,13,9,3,1
2218,James Mulheron,70.0,243.0,73.0,Orthodox,2.4,31.0,3.47,42.0,0.0,0.0,25.0,0.0,2.0,20.0,1988.0,1,0,1,0
2219,Quinn Mulhern,75.0,155.0,,Orthodox,1.48,28.0,2.09,51.0,1.36,20.0,33.0,0.0,9.0,20.0,1984.0,2,0,2,0
2220,Jamie Mullarkey,72.0,155.0,74.0,Orthodox,1.87,33.0,4.6,42.0,4.0,30.0,66.0,0.5,8.0,17.0,1994.0,2,0,2,0
2221,Jim Mullen,73.0,215.0,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
2222,Pedro Munhoz,66.0,135.0,65.0,Orthodox,5.6,43.0,5.87,58.0,0.68,21.0,80.0,0.8,9.0,7.0,1986.0,15,9,5,1
2223,Andre Muniz,73.0,185.0,78.0,Southpaw,2.21,58.0,1.8,45.0,2.61,35.0,37.0,2.2,2.0,17.0,1990.0,2,2,0,0
2224,Alexander Munoz,69.0,155.0,72.0,Switch,3.27,40.0,5.23,52.0,2.5,35.0,0.0,0.0,2.0,27.0,1990.0,1,0,1,0
2225,Mark Munoz,72.0,185.0,71.0,Orthodox,3.12,51.0,2.26,57.0,3.17,29.0,57.0,0.6,2.0,9.0,1978.0,15,9,6,0
2227,Johnny Munoz,69.0,145.0,71.0,Orthodox,3.27,62.0,1.4,58.0,2.0,12.0,0.0,1.0,2.0,16.0,1993.0,1,0,1,0
2229,Makhmud Muradov,74.0,185.0,75.0,Orthodox,5.32,42.0,2.92,64.0,0.36,16.0,100.0,0.4,2.0,8.0,1990.0,3,3,0,0
2230,Kanako Murata,61.0,115.0,62.0,Orthodox,1.93,67.0,1.93,52.0,4.0,44.0,0.0,2.0,8.0,10.0,1993.0,1,1,0,0
2233,Tom Murphy,74.0,227.0,,Southpaw,2.5,71.0,0.17,84.0,7.51,85.0,0.0,2.5,11.0,19.0,1974.0,1,1,0,0
2236,Lauren Murphy,65.0,125.0,67.0,Orthodox,3.8,38.0,3.82,63.0,1.18,37.0,70.0,0.1,7.0,27.0,1983.0,10,6,4,0
2238,Lerone Murphy,69.0,145.0,73.0,Orthodox,2.86,42.0,2.07,63.0,0.87,33.0,41.0,0.9,7.0,22.0,1991.0,3,2,0,1
2239,Lee Murray,75.0,185.0,,Orthodox,0.36,15.0,3.28,32.0,0.9,100.0,42.0,1.8,9.0,12.0,1977.0,1,1,0,0
2241,Khalid Murtazaliev,72.0,185.0,76.0,Orthodox,4.8,69.0,0.4,78.0,7.5,100.0,33.0,0.0,7.0,15.0,1993.0,1,1,0,0
2242,Nicholas Musoke,72.0,170.0,75.0,Orthodox,3.56,35.0,3.8,57.0,1.16,19.0,82.0,0.2,4.0,5.0,1986.0,6,3,3,0
2245,Magomed Mustafaev,68.0,155.0,71.0,Orthodox,2.59,58.0,2.68,41.0,3.31,50.0,23.0,0.4,8.0,2.0,1988.0,5,3,2,0
2247,Elvis Mutapcic,72.0,185.0,72.0,Orthodox,3.41,40.0,4.27,38.0,0.0,0.0,81.0,0.0,7.0,19.0,1986.0,3,0,2,1
2257,Rin Nakai,61.0,135.0,,Orthodox,1.57,33.0,3.9,60.0,3.0,18.0,75.0,0.5,10.0,22.0,1986.0,2,0,2,0
2258,Keita Nakamura,71.0,170.0,73.0,Southpaw,2.23,36.0,3.2,58.0,1.65,48.0,63.0,0.3,5.0,22.0,1984.0,11,4,7,0
2260,Kazuhiro Nakamura,71.0,205.0,70.0,Orthodox,1.56,37.0,1.83,59.0,1.73,36.0,42.0,0.6,7.0,16.0,1979.0,2,0,2,0
2263,Tyson Nam,67.0,125.0,68.0,Orthodox,3.64,31.0,5.69,64.0,0.0,0.0,100.0,0.0,10.0,6.0,1983.0,5,2,3,0
2264,Jutaro Nakao,69.0,170.0,,Southpaw,0.53,38.0,1.06,44.0,0.38,50.0,56.0,0.0,11.0,30.0,1970.0,2,1,1,0
2265,Yui Chul Nam,69.0,145.0,,Orthodox,3.53,51.0,2.0,48.0,1.33,16.0,57.0,0.3,7.0,16.0,1981.0,3,1,2,0
2266,Roger Narvaez,75.0,185.0,,Southpaw,2.12,37.0,3.32,64.0,0.0,0.0,50.0,0.9,9.0,9.0,1983.0,3,1,2,0
2268,Rose Namajunas,65.0,115.0,65.0,Orthodox,4.13,40.0,3.98,60.0,1.91,53.0,50.0,0.8,6.0,29.0,1992.0,10,7,3,0
2269,Nad Narimani,68.0,145.0,70.0,Orthodox,3.33,42.0,3.0,58.0,1.92,41.0,70.0,0.0,4.0,14.0,1987.0,4,2,2,0
2272,Bobby Nash,72.0,170.0,74.0,Orthodox,3.42,37.0,3.95,51.0,2.37,33.0,100.0,1.6,3.0,26.0,1990.0,3,0,3,0
2273,Rodrigo Nascimento,74.0,246.0,80.0,Orthodox,4.23,55.0,4.32,42.0,2.7,100.0,100.0,2.7,11.0,26.0,1992.0,2,1,1,0
2274,Reza Nasri,71.0,205.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
2276,Rafael Natal,72.0,185.0,77.0,Orthodox,3.1,47.0,2.48,57.0,2.55,34.0,77.0,0.5,12.0,25.0,1982.0,17,9,7,1
2277,Kevin Natividad,66.0,145.0,70.0,Orthodox,2.57,24.0,3.74,54.0,0.0,0.0,100.0,0.0,4.0,2.0,1993.0,1,0,1,0
2279,Ismail Naurdiev,70.0,170.0,74.0,Orthodox,3.17,52.0,1.3,68.0,1.25,71.0,70.0,0.2,8.0,18.0,1996.0,4,2,2,0
2281,Tafon Nchukwi,72.0,205.0,77.0,Orthodox,7.59,55.0,4.31,52.0,0.0,0.0,75.0,0.0,10.0,14.0,1994.0,1,1,0,0
2284,Dustin Neace,69.0,145.0,,Unknown,2.08,32.0,2.66,56.0,0.0,0.0,0.0,1.7,9.0,12.0,1986.0,1,0,1,0
2285,Geoff Neal,71.0,170.0,75.0,Southpaw,4.94,49.0,4.93,61.0,0.5,50.0,92.0,0.2,8.0,28.0,1990.0,6,5,1,0
2286,Nicolae Negumereanu,72.0,205.0,78.0,Orthodox,0.73,40.0,4.67,18.0,0.0,0.0,40.0,0.0,9.0,4.0,1994.0,1,0,1,0
2287,Stanislav Nedkov,71.0,205.0,71.0,Orthodox,3.33,43.0,5.39,43.0,2.77,41.0,0.0,0.0,12.0,9.0,1981.0,4,1,2,1
2288,Steve Nelmark,72.0,240.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1,1,0
2289,Josh Neer,71.0,170.0,72.0,Orthodox,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3,3.0,24.0,1983.0,15,6,9,0
2290,Shane Nelson,69.0,155.0,70.0,Southpaw,1.38,31.0,2.84,61.0,1.31,18.0,54.0,1.6,11.0,29.0,1984.0,4,2,2,0
2291,Kyle Nelson,71.0,155.0,71.0,Switch,3.63,41.0,6.82,47.0,0.96,12.0,60.0,1.9,4.0,20.0,1991.0,4,1,3,0
2292,Gunnar Nelson,71.0,170.0,72.0,Switch,1.71,57.0,3.33,49.0,1.72,55.0,66.0,0.9,7.0,28.0,1988.0,13,8,5,0
2293,Roy Nelson,72.0,263.0,73.0,Orthodox,2.18,36.0,4.79,46.0,1.14,27.0,65.0,0.1,6.0,20.0,1976.0,19,9,10,0
2296,Mario Neto,72.0,229.0,,Orthodox,1.89,50.0,1.89,70.0,2.84,100.0,0.0,0.0,,,,1,0,1,0
2297,Antonio Braga Neto,75.0,185.0,77.0,Orthodox,1.36,33.0,3.92,45.0,3.07,37.0,0.0,0.5,10.0,29.0,1987.0,3,1,2,0
2299,Journey Newson,65.0,135.0,67.0,Orthodox,2.76,32.0,2.76,65.0,0.0,0.0,0.0,0.9,3.0,7.0,1989.0,3,0,2,1
2300,Jeff Newton,74.0,205.0,,Sideways,0.28,20.0,1.41,52.0,0.0,0.0,0.0,8.5,12.0,11.0,1966.0,1,0,1,0
2302,Francis Ngannou,76.0,250.0,83.0,Orthodox,2.23,37.0,2.03,47.0,0.0,0.0,71.0,0.5,9.0,5.0,1986.0,12,10,2,0
2303,Carlos Newton,69.0,170.0,,Orthodox,0.65,41.0,1.55,44.0,2.47,70.0,43.0,0.9,8.0,17.0,1976.0,7,3,4,0
2304,Ben Nguyen,65.0,125.0,65.0,Switch,3.51,40.0,3.01,59.0,0.25,33.0,63.0,1.0,8.0,3.0,1988.0,7,4,3,0
2305,Alex Nicholson,76.0,185.0,77.0,Orthodox,4.12,43.0,4.65,47.0,0.0,0.0,50.0,0.5,5.0,2.0,1990.0,4,1,3,0
2306,Mike Nickels,76.0,205.0,,Orthodox,4.44,52.0,1.11,64.0,11.11,80.0,0.0,2.8,12.0,13.0,1971.0,2,1,1,0
2308,Matheus Nicolau,66.0,125.0,66.0,Orthodox,3.79,52.0,2.83,67.0,1.93,44.0,100.0,1.4,1.0,6.0,1993.0,5,4,1,0
2310,Tom Niinimaki,69.0,145.0,69.0,Orthodox,1.91,54.0,2.31,58.0,2.97,46.0,33.0,0.5,7.0,25.0,1982.0,4,1,3,0
2312,Ramsey Nijem,71.0,155.0,75.0,Orthodox,3.05,44.0,1.62,62.0,5.32,62.0,55.0,1.1,4.0,1.0,1988.0,10,5,5,0
2314,Jack Nilson,,,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0
2315,Mats Nilsson,73.0,170.0,,Orthodox,2.99,39.0,5.62,63.0,3.87,83.0,44.0,2.3,12.0,5.0,1983.0,2,0,2,0
2316,Guangyou Ning,64.0,145.0,64.0,Southpaw,2.66,41.0,1.91,61.0,1.09,50.0,62.0,0.3,12.0,15.0,1981.0,4,2,2,0
2322,Anthony Njokuani,73.0,155.0,75.0,Orthodox,3.94,46.0,2.41,65.0,0.5,45.0,53.0,0.2,3.0,1.0,1980.0,8,3,5,0
2323,Derrick Noble,69.0,170.0,,Southpaw,6.21,40.0,3.79,59.0,0.0,0.0,0.0,0.0,8.0,14.0,1978.0,1,0,1,0
2325,Pedro Nobre,65.0,135.0,,Unknown,1.37,30.0,9.16,35.0,0.0,0.0,0.0,0.0,2.0,13.0,1986.0,1,0,0,1
2326,Antonio Rodrigo Nogueira,75.0,240.0,77.0,Orthodox,1.95,42.0,2.4,55.0,1.3,29.0,36.0,2.4,6.0,2.0,1976.0,11,5,6,0
2327,Rogerio Nogueira,74.0,205.0,75.0,Southpaw,2.43,35.0,2.34,59.0,0.64,44.0,62.0,0.8,6.0,2.0,1976.0,13,6,7,0
2330,Kyle Noke,73.0,170.0,76.0,Southpaw,3.23,50.0,2.09,64.0,1.53,54.0,66.0,0.8,3.0,18.0,1980.0,12,6,6,0
2331,KJ Noons,70.0,155.0,70.0,Orthodox,3.68,35.0,3.78,65.0,0.08,20.0,68.0,0.0,12.0,7.0,1982.0,6,2,3,1
2332,Sage Northcutt,72.0,170.0,71.0,Orthodox,3.58,52.0,1.96,58.0,1.81,34.0,41.0,0.6,3.0,1.0,1996.0,8,6,2,0
2335,Jason Novelli,72.0,155.0,,Orthodox,1.73,24.0,3.55,66.0,0.7,33.0,100.0,0.0,6.0,8.0,1979.0,2,0,2,0
2336,Amanda Nunes,68.0,145.0,69.0,Orthodox,4.5,51.0,2.45,57.0,2.5,53.0,84.0,0.9,5.0,30.0,1988.0,15,14,1,0
2337,Phillipe Nover,69.0,145.0,72.0,Orthodox,1.79,35.0,2.48,56.0,0.99,28.0,44.0,0.7,2.0,3.0,1984.0,7,1,6,0
2338,Diego Nunes,66.0,145.0,67.0,Orthodox,2.72,43.0,2.59,58.0,1.18,44.0,65.0,0.6,11.0,30.0,1982.0,6,3,3,0
2341,Khabib Nurmagomedov,70.0,155.0,70.0,Orthodox,4.1,48.0,1.75,65.0,5.32,48.0,84.0,0.8,9.0,20.0,1988.0,13,13,0,0
2343,Said Nurmagomedov,68.0,135.0,70.0,Orthodox,4.65,46.0,2.37,60.0,0.45,7.0,71.0,0.0,4.0,5.0,1992.0,4,3,1,0
2344,Abubakar Nurmagomedov,71.0,170.0,72.0,Orthodox,1.41,44.0,0.71,81.0,5.29,100.0,0.0,0.0,11.0,13.0,1989.0,1,0,1,0
2346,Umar Nurmagomedov,68.0,135.0,,Orthodox,2.89,60.0,0.81,76.0,8.67,45.0,0.0,1.7,3.0,1.0,1996.0,1,1,0,0
2347,Kennedy Nzechukwu,77.0,205.0,83.0,Southpaw,5.38,43.0,5.8,48.0,0.0,0.0,78.0,0.0,6.0,13.0,1992.0,3,2,1,0
2348,Jake O'Brien,75.0,205.0,76.0,Orthodox,1.31,31.0,1.92,69.0,6.39,54.0,25.0,0.2,9.0,25.0,1984.0,7,4,3,0
2349,TJ O'Brien,74.0,155.0,,Orthodox,3.77,46.0,4.78,57.0,0.94,100.0,0.0,0.0,1.0,1.0,1987.0,2,0,2,0
2350,Sean O'Connell,73.0,205.0,74.0,Orthodox,5.46,48.0,6.77,45.0,0.0,0.0,30.0,0.5,9.0,2.0,1983.0,7,2,5,0
2354,Sean O'Malley,71.0,135.0,72.0,Switch,6.35,57.0,3.76,64.0,1.05,50.0,61.0,1.1,10.0,24.0,1994.0,5,4,1,0
2355,Chuck O'Neil,74.0,170.0,,Unknown,3.13,37.0,4.4,72.0,0.0,0.0,0.0,0.0,9.0,22.0,1985.0,1,0,1,0
2356,Casey O'Neill,66.0,125.0,69.0,Unknown,5.64,72.0,1.84,42.0,6.91,66.0,0.0,1.7,10.0,7.0,1997.0,1,1,0,0
2358,Brendan O'Reilly,67.0,170.0,69.0,Orthodox,1.9,47.0,2.77,39.0,2.22,43.0,36.0,0.6,6.0,24.0,1987.0,4,1,3,0
2363,Volkan Oezdemir,74.0,205.0,75.0,Orthodox,5.03,45.0,4.24,55.0,0.36,20.0,80.0,0.0,9.0,19.0,1989.0,9,5,4,0
2364,Koji Oishi,68.0,170.0,,Orthodox,1.43,9.0,17.86,43.0,0.0,0.0,0.0,0.0,5.0,31.0,1977.0,2,0,2,0
2366,Andy Ogle,68.0,145.0,69.0,Orthodox,2.24,44.0,2.23,50.0,1.44,26.0,58.0,0.0,2.0,16.0,1989.0,6,1,5,0
2368,Yushin Okami,74.0,170.0,75.0,Southpaw,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,7.0,21.0,1981.0,21,14,7,0
2372,Michal Oleksiejczuk,72.0,205.0,74.0,Southpaw,4.83,56.0,2.91,69.0,1.05,66.0,35.0,0.0,2.0,22.0,1995.0,5,2,2,1
2373,Aleksei Oleinik,74.0,240.0,80.0,Orthodox,3.47,50.0,3.85,44.0,2.38,46.0,33.0,2.4,6.0,20.0,1977.0,14,8,6,0
2374,Rafaello Oliveira,68.0,155.0,71.0,Orthodox,2.19,33.0,3.38,59.0,2.49,36.0,11.0,1.6,1.0,26.0,1982.0,8,2,6,0
2375,Charles Oliveira,70.0,155.0,74.0,Orthodox,3.22,52.0,2.94,54.0,2.64,44.0,57.0,2.8,10.0,17.0,1989.0,27,18,8,1
2376,Ednaldo Oliveira,77.0,205.0,,Orthodox,1.03,22.0,1.8,52.0,0.0,0.0,42.0,0.0,2.0,19.0,1984.0,2,0,2,0
2379,Wendell Oliveira Marques,70.0,170.0,,Orthodox,3.77,47.0,4.4,47.0,0.0,0.0,100.0,0.0,6.0,1.0,1983.0,2,0,2,0
2380,Alex Oliveira,71.0,170.0,76.0,Orthodox,2.87,50.0,2.18,48.0,2.41,37.0,63.0,0.6,2.0,21.0,1988.0,19,11,7,1
2382,Felipe Olivieri,69.0,155.0,,Orthodox,6.68,58.0,4.6,57.0,0.0,0.0,71.0,0.0,4.0,12.0,1985.0,1,0,1,0
2387,Daniel Omielanczuk,72.0,247.0,74.0,Southpaw,3.09,57.0,3.29,47.0,0.56,26.0,68.0,0.1,8.0,31.0,1982.0,9,4,5,0
2388,Michihiro Omigawa,66.0,145.0,68.0,Orthodox,2.01,39.0,3.06,64.0,1.19,36.0,49.0,1.5,12.0,19.0,1975.0,7,1,6,0
2389,Alan Omer,70.0,145.0,,Orthodox,3.49,55.0,2.21,64.0,1.69,42.0,66.0,0.0,9.0,14.0,1988.0,2,0,2,0
2391,Charlie Ontiveros,74.0,185.0,78.0,Switch,0.33,40.0,4.18,19.0,0.0,0.0,0.0,0.0,7.0,4.0,1991.0,1,0,1,0
2393,Brian Ortega,68.0,145.0,69.0,Switch,4.29,38.0,6.28,52.0,0.8,21.0,56.0,1.1,2.0,21.0,1991.0,9,7,1,1
